OBJECTID,MODO,CODIGOITINERARIO,CODIGOGESTIONLINEA,NUMEROLINEAUSUARIO,SENTIDO,TIPOITINERARIO,CODIGOESTACION,CODIGOPOSTE,CODIGOANDEN,NUMEROORDEN,IDENTIFICADORTIPOPARADA,TIPOPARADA,DENOMINACION,CODIGOPROVINCIA,CODIGOMUNICIPIO,MUNICIPIO,CORONATARIFARIA,DIRECCION,FECHAALTA,FECHAINICIO,FECHAFIN,LONGITUDTRAMOANTERIOR,VELOCIDADTRAMOANTERIOR,MODOLINEA,IDFINTERCAMBIADOR,CODPROV_LINEA,CODMUN_LINEA,IDFTRAMO,CODIGOOBSERVACION,CODIGOSUBLINEA,DENOMINACION_SAE,IDFLINEA,IDFITINERARIO,IDFESTACION,IDFPOSTE,IDFANDEN
1555,6,336970,112,112,2,1,3260,*,,22,TI,I,AV.MACHUPICHU-PZA.MANUEL RODRIGO,28,079,MADRID,A,Avda de Machupichu SN SN,20071016,20070519,,473.6065,19.682,6,_,,,6__112_____2_IT_1_6_3260_*__TI_I_22,,,,6__112___,6__112_____2_IT_1,6_3260,6_3260_*,6_3260_
1556,6,284355,122,122,2,1,3262,*,,7,TI,I,AV.MACHUPICHU-AV.PAPA NEGRO,28,079,MADRID,A,Avda de Machu Picchu N 18,19991221,20010602,,415.0834,13.292,6,_,,,6__122_____2_IT_1_6_3262_*__TI_I_7,,,,6__122___,6__122_____2_IT_1,6_3262,6_3262_*,6_3262_
1557,6,333175,153,153,1,1,3262,*,,26,TI,I,AV.MACHUPICHU-AV.PAPA NEGRO,28,079,MADRID,A,Avda de Machu Picchu N 18,20041027,20041023,,480.9934,14.984,6,_,,,6__153_____1_IT_1_6_3262_*__TI_I_26,,,,6__153___,6__153_____1_IT_1,6_3262,6_3262_*,6_3262_
1558,6,336970,112,112,2,1,3262,*,,20,TI,I,AV.MACHUPICHU-AV.PAPA NEGRO,28,079,MADRID,A,Avda de Machu Picchu N 18,20071016,20070519,,415.0834,19.682,6,_,,,6__112_____2_IT_1_6_3262_*__TI_I_20,,,,6__112___,6__112_____2_IT_1,6_3262,6_3262_*,6_3262_
1559,6,283703,136,136,1,1,3263,*,,14,TI,I,AV.PABLO NERUDA-TRISTANA,28,079,MADRID,A,Avda de Pablo Neruda N 118I,19991221,19960203,,150.3199,11.066,6,_,,,6__136_____1_IT_1_6_3263_*__TI_I_14,,,,6__136___,6__136_____1_IT_1,6_3263,6_3263_*,6_3263_
1560,6,332543,511,N11,1,1,3263,*,,24,TI,I,AV.PABLO NERUDA-TRISTANA,28,079,MADRID,A,Avda de Pablo Neruda N 118I,20031204,20040101,,331.4188,16.851,6,_,,,6_N_511_____1_IT_1_6_3263_*__TI_I_24,,,,6_N_511___,6_N_511_____1_IT_1,6_3263,6_3263_*,6_3263_
1561,6,334535,144,144,1,1,3263,*,,15,TI,I,AV.PABLO NERUDA-TRISTANA,28,079,MADRID,A,Avda de Pablo Neruda N 118I,20060227,20050721,,200.1286,12.182,6,_,,,6__144_____1_IT_1_6_3263_*__TI_I_15,,,,6__144___,6__144_____1_IT_1,6_3263,6_3263_*,6_3263_
1562,6,283704,136,136,2,1,3264,*,,5,TI,I,AV.PABLO NERUDA-CENICIENTA,28,079,MADRID,A,Avda de Pablo Neruda N 83,19991221,19960203,,202.811,30,6,_,,,6__136_____2_IT_1_6_3264_*__TI_I_5,,,,6__136___,6__136_____2_IT_1,6_3264,6_3264_*,6_3264_
1563,6,332544,511,N11,2,1,3264,*,,3,TI,I,AV.PABLO NERUDA-CENICIENTA,28,079,MADRID,A,Avda de Pablo Neruda N 83,20031204,20040101,,202.811,30,6,_,,,6_N_511_____2_IT_1_6_3264_*__TI_I_3,,,,6_N_511___,6_N_511_____2_IT_1,6_3264,6_3264_*,6_3264_
1564,6,334536,144,144,2,1,3264,*,,9,TI,I,AV.PABLO NERUDA-CENICIENTA,28,079,MADRID,A,Avda de Pablo Neruda N 83,20060227,20050721,,374.284,30,6,_,,,6__144_____2_IT_1_6_3264_*__TI_I_9,,,,6__144___,6__144_____2_IT_1,6_3264,6_3264_*,6_3264_
1565,6,331487,506,N6,2,1,3266,*,,16,TI,I,ASCAO-LUIS RUIZ,28,079,MADRID,A,Calle de Ascao N 51,20021015,20021013,,317.929,30,6,_,,,6_N_506_____2_IT_1_6_3266_*__TI_I_16,,,,6_N_506___,6_N_506_____2_IT_1,6_3266,6_3266_*,6_3266_
1566,6,337511,028,28,2,1,3266,*,,14,TI,I,ASCAO-LUIS RUIZ,28,079,MADRID,A,Calle de Ascao N 51,20080118,20070929,,317.929,30,6,_,,,6__28_A____2_IT_1_6_3266_*__TI_I_14,,,,6__28_A__,6__28_A____2_IT_1,6_3266,6_3266_*,6_3266_
1567,6,337511,028,28,2,1,3267,*,,15,TI,I,ASCAO-GUTIERRE DE CETINA,28,079,MADRID,A,Calle de Gutierre de Cetina N 75,20080118,20070929,,278.4905,-1,6,93_146,,,6__28_A____2_IT_1_6_3267_*__TI_I_15,,,,6__28_A__,6__28_A____2_IT_1,6_3267,6_3267_*,6_3267_
1568,6,331487,506,N6,2,1,3267,*,,17,TI,I,ASCAO-GUTIERRE DE CETINA,28,079,MADRID,A,Calle de Gutierre de Cetina N 75,20021015,20021013,,278.4905,-1,6,93_146,,,6_N_506_____2_IT_1_6_3267_*__TI_I_17,,,,6_N_506___,6_N_506_____2_IT_1,6_3267,6_3267_*,6_3267_
1569,6,331487,506,N6,2,1,3268,*,,18,TI,I,FCO.VILLAESPESA-EZEQUIEL SOLANA,28,079,MADRID,A,Calle de Francisco Villaespesa N 55,20021015,20021013,,298.9066,-1,6,_,,,6_N_506_____2_IT_1_6_3268_*__TI_I_18,,,,6_N_506___,6_N_506_____2_IT_1,6_3268,6_3268_*,6_3268_
1570,6,337511,028,28,2,1,3268,*,,16,TI,I,FCO.VILLAESPESA-EZEQUIEL SOLANA,28,079,MADRID,A,Calle de Francisco Villaespesa N 55,20080118,20070929,,298.9066,-1,6,_,,,6__28_A____2_IT_1_6_3268_*__TI_I_16,,,,6__28_A__,6__28_A____2_IT_1,6_3268,6_3268_*,6_3268_
1571,6,331487,506,N6,2,1,3270,*,,20,TI,I,FCO.VILLAESPESA-HNOS.GOMEZ,28,079,MADRID,A,Calle de Francisco Villaespesa N 7,20021015,20021013,,214.566,30,6,_,,,6_N_506_____2_IT_1_6_3270_*__TI_I_20,,,,6_N_506___,6_N_506_____2_IT_1,6_3270,6_3270_*,6_3270_
1572,6,337511,028,28,2,1,3270,*,,18,TI,I,FCO.VILLAESPESA-HNOS.GOMEZ,28,079,MADRID,A,Calle de Francisco Villaespesa N 7,20080118,20070929,,214.566,30,6,_,,,6__28_A____2_IT_1_6_3270_*__TI_I_18,,,,6__28_A__,6__28_A____2_IT_1,6_3270,6_3270_*,6_3270_
1573,6,341894,113,113,2,1,3270,*,,7,TI,I,FCO.VILLAESPESA-HNOS.GOMEZ,28,079,MADRID,A,Calle de Francisco Villaespesa N 7,20100310,20100306,,263.5203,13.36,6,_,,,6__113_____2_IT_1_6_3270_*__TI_I_7,,,,6__113___,6__113_____2_IT_1,6_3270,6_3270_*,6_3270_
1574,6,283854,073,73,2,1,3271,*,,2,TI,I,SILVANO-HAENDEL,28,079,MADRID,A,Calle de Silvano N 161,19991221,19861001,,190.8176,-1,6,_,,,6__73_____2_IT_1_6_3271_*__TI_I_2,,,,6__73___,6__73_____2_IT_1,6_3271,6_3271_*,6_3271_
1575,6,283854,073,73,2,1,3272,*,,3,TI,I,SILVANO-PZA.ANDRES JAUREGUI,28,079,MADRID,A,Calle de Silvano N 137,19991221,19861001,,238.9071,-1,6,_,,,6__73_____2_IT_1_6_3272_*__TI_I_3,,,,6__73___,6__73_____2_IT_1,6_3272,6_3272_*,6_3272_
1576,6,337510,028,28,1,1,3275,*,,17,TI,I,ASCAO-LUIS RUIZ,28,079,MADRID,A,Calle de Luis Ruiz N 32,20080118,20070929,,270.9924,-1,6,_,,,6__28_A____1_IT_1_6_3275_*__TI_I_17,,,,6__28_A__,6__28_A____1_IT_1,6_3275,6_3275_*,6_3275_
1577,6,331486,506,N6,1,1,3275,*,,15,TI,I,ASCAO-LUIS RUIZ,28,079,MADRID,A,Calle de Luis Ruiz N 32,20021015,20021013,,270.9924,-1,6,_,,,6_N_506_____1_IT_1_6_3275_*__TI_I_15,,,,6_N_506___,6_N_506_____1_IT_1,6_3275,6_3275_*,6_3275_
1578,6,331412,152,152,1,1,3210,*,,16,TI,I,MENDEZ ALVARO-ARIEL,28,079,MADRID,A,Calle de Méndez Álvaro N 78,20021003,20021005,,189.4289,10.122,6,90_13,,,6__152_____1_IT_1_6_3210_*__TI_I_16,,,,6__152___,6__152_____1_IT_1,6_3210,6_3210_*,6_3210_
1579,6,332543,511,N11,1,1,3210,*,,11,TI,I,MENDEZ ALVARO-ARIEL,28,079,MADRID,A,Calle de Méndez Álvaro N 78,20031204,20040101,,189.4289,18.812,6,90_13,,,6_N_511_____1_IT_1_6_3210_*__TI_I_11,,,,6_N_511___,6_N_511_____1_IT_1,6_3210,6_3210_*,6_3210_
1580,6,341055,148,148,1,1,3210,*,,26,TI,I,MENDEZ ALVARO-ARIEL,28,079,MADRID,A,Calle de Méndez Álvaro N 78,20090922,20090807,,189.4289,12.205,6,90_13,,,6__148_____1_IT_1_6_3210_*__TI_I_26,,,,6__148___,6__148_____1_IT_1,6_3210,6_3210_*,6_3210_
1581,6,352439,102,102,1,1,3210,*,,8,TI,I,MENDEZ ALVARO-ARIEL,28,079,MADRID,A,Calle de Méndez Álvaro N 78,20101124,20140526,,189.4289,13.854,6,90_13,,,6__102_____1_IT_1_6_3210_*__TI_I_8,,,,6__102___,6__102_____1_IT_1,6_3210,6_3210_*,6_3210_
1582,6,341541,156,156,1,1,3143,*,,15,TI,I,AV.PLANETARIO-PARQUE E.TIERNO GALVAN,28,079,MADRID,A,Avda del Planetario N 12,20091207,20091103,,209.0082,13.36,6,_,,,6__156_____1_IT_1_6_3143_*__TI_I_15,,,,6__156___,6__156_____1_IT_1,6_3143,6_3143_*,6_3143_
1583,6,341056,148,148,2,1,3143,*,,7,TI,I,AV.PLANETARIO-PARQUE E.TIERNO GALVAN,28,079,MADRID,A,Avda del Planetario N 12,20090922,20090807,,209.008,,6,_,,,6__148_____2_IT_1_6_3143_*__TI_I_7,,,,6__148___,6__148_____2_IT_1,6_3143,6_3143_*,6_3143_
1584,6,341541,156,156,1,1,3145,*,,16,TI,I,AV.PLANETARIO-BRONCE,28,079,MADRID,A,Avda del Planetario N 22,20091207,20091103,,697.3552,13.36,6,_,,,6__156_____1_IT_1_6_3145_*__TI_I_16,,,,6__156___,6__156_____1_IT_1,6_3145,6_3145_*,6_3145_
1585,6,341056,148,148,2,1,3145,*,,8,TI,I,AV.PLANETARIO-BRONCE,28,079,MADRID,A,Avda del Planetario N 22,20090922,20090807,,697.3552,13.36,6,_,,,6__148_____2_IT_1_6_3145_*__TI_I_8,,,,6__148___,6__148_____2_IT_1,6_3145,6_3145_*,6_3145_
1586,6,354004,087,87,2,1,3147,*,,17,TI,I,GRAN VIA HORTALEZA-GTA.SANDRO PERTINI,28,079,MADRID,A,G.v. de Hortaleza N 67C,20150203,20150203,,188.8887,-1,6,_,,,6__87_____2_IT_1_6_3147_*__TI_I_17,,,,6__87___,6__87_____2_IT_1,6_3147,6_3147_*,6_3147_
1587,6,341830,149,149,1,1,3150,*,,3,TI,I,FUENCARRAL-ALBURQUERQUE,28,079,MADRID,A,Calle de Fuencarral N 132,20100219,20090522,,108.605,30,6,_,,,6__149_____1_IT_1_6_3150_*__TI_I_3,,,,6__149___,6__149_____1_IT_1,6_3150,6_3150_*,6_3150_
1588,6,341830,149,149,1,1,3151,*,,4,TI,I,FUENCARRAL-GTA.QUEVEDO,28,079,MADRID,A,Calle de Fuencarral N 160,20100219,20090522,,249.423,30,6,93_309,,,6__149_____1_IT_1_6_3151_*__TI_I_4,,,,6__149___,6__149_____1_IT_1,6_3151,6_3151_*,6_3151_
1589,6,341830,149,149,1,1,3152,*,,13,TI,I,GRAL.MOSCARDO-HERNANI,28,079,MADRID,A,Calle del General Moscardó N 12,20100219,20090522,,297.608,-1,6,_,,,6__149_____1_IT_1_6_3152_*__TI_I_13,,,,6__149___,6__149_____1_IT_1,6_3152,6_3152_*,6_3152_
1590,6,352385,005,5,1,1,3152,*,,17,TI,I,GRAL.MOSCARDO-HERNANI,28,079,MADRID,A,Calle del General Moscardó N 12,20140527,20140526,,162.4361,-1,6,_,,,6__5_____1_IT_1_6_3152_*__TI_I_17,,-,,6__5___,6__5____-_1_IT_1,6_3152,6_3152_*,6_3152_
1591,6,334806,043,43,2,1,3153,*,,3,TI,I,GRAL.PERON-ORENSE,28,079,MADRID,A,Avda del General Perón N 24,20060411,20060330,,286.0168,-1,6,_,,,6__43_____2_IT_1_6_3153_*__TI_I_3,,,,6__43___,6__43_____2_IT_1,6_3153,6_3153_*,6_3153_
1592,6,341830,149,149,1,1,3153,*,,16,TI,I,GRAL.PERON-ORENSE,28,079,MADRID,A,Avda del General Perón N 24,20100219,20090522,,134.421,30,6,_,,,6__149_____1_IT_1_6_3153_*__TI_I_16,,,,6__149___,6__149_____1_IT_1,6_3153,6_3153_*,6_3153_
1593,6,341830,149,149,1,1,3154,*,,17,TI,I,CAPITAN HAYA-PEDRO TEIXEIRA,28,079,MADRID,A,Calle del Capitán Haya N 6,20100219,20090522,,484.2617,-1,6,92_342,,,6__149_____1_IT_1_6_3154_*__TI_I_17,,,,6__149___,6__149_____1_IT_1,6_3154,6_3154_*,6_3154_
1594,6,341830,149,149,1,1,3155,*,,18,TI,I,CAPITAN HAYA-GRAL.YAGUE,28,079,MADRID,A,Calle del Capitán Haya N 16,20100219,20090522,,262.612,-1,6,_,,,6__149_____1_IT_1_6_3155_*__TI_I_18,,,,6__149___,6__149_____1_IT_1,6_3155,6_3155_*,6_3155_
1595,6,341830,149,149,1,1,3156,*,,19,TI,I,CAPITAN HAYA-SOR ANGELA CRUZ,28,079,MADRID,A,Calle del Capitán Haya N 38,20100219,20090522,,360.4764,-1,6,93_180,,,6__149_____1_IT_1_6_3156_*__TI_I_19,,,,6__149___,6__149_____1_IT_1,6_3156,6_3156_*,6_3156_
1596,6,341830,149,149,1,1,3157,*,,20,TI,I,CAPITAN HAYA-ROSARIO PINO,28,079,MADRID,A,Calle del Capitán Haya N 52,20100219,20090522,,215.5551,-1,6,_,,,6__149_____1_IT_1_6_3157_*__TI_I_20,,,,6__149___,6__149_____1_IT_1,6_3157,6_3157_*,6_3157_
1597,6,341830,149,149,1,1,3158,*,,21,TI,I,CAPITAN HAYA-INST.NAC.ESTADISTICA,28,079,MADRID,A,Calle del Capitán Haya N 64,20100219,20090522,,230.466,30,6,_,,,6__149_____1_IT_1_6_3158_*__TI_I_21,,,,6__149___,6__149_____1_IT_1,6_3158,6_3158_*,6_3158_
1598,6,341831,149,149,2,1,3159,*,,2,TI,I,ROSARIO PINO-CAPITAN HAYA,28,079,MADRID,A,Calle de Rosario Pino N 12,20100219,20090522,,645.8578,-1,6,_,,,6__149_____2_IT_1_6_3159_*__TI_I_2,,,,6__149___,6__149_____2_IT_1,6_3159,6_3159_*,6_3159_
1599,6,341831,149,149,2,1,3160,*,,3,TI,I,ORENSE-SOR ANGELA CRUZ,28,079,MADRID,A,Calle de Orense N 83,20100219,20090522,,371.547,30,6,_,,,6__149_____2_IT_1_6_3160_*__TI_I_3,,,,6__149___,6__149_____2_IT_1,6_3160,6_3160_*,6_3160_
1600,6,331531,519,N19,1,1,3161,*,,27,TI,I,AV.AVIACION-Pº EXTREMADURA,28,079,MADRID,A,Avda de los Arqueros SN SN,20021028,20021013,,353.9957,-1,6,_,,,6_N_519_____1_IT_1_6_3161_*__TI_I_27,,,,6_N_519___,6_N_519_____1_IT_1,6_3161,6_3161_*,6_3161_
1601,6,344337,039,39,1,1,3161,*,,26,TI,I,AV.AVIACION-Pº EXTREMADURA,28,079,MADRID,A,Avda de los Arqueros SN SN,20110311,20110309,,353.9957,-1,6,_,,,6__39_____1_IT_1_6_3161_*__TI_I_26,,,,6__39___,6__39_____1_IT_1,6_3161,6_3161_*,6_3161_
1602,6,341831,149,149,2,1,3163,*,,18,TI,I,FUENCARRAL-GTA.QUEVEDO,28,079,MADRID,A,Calle de Fuencarral N 147,20100219,20090522,,216.2865,11.501,6,93_309,,,6__149_____2_IT_1_6_3163_*__TI_I_18,,,,6__149___,6__149_____2_IT_1,6_3163,6_3163_*,6_3163_
1603,6,350748,523,N23,2,1,3163,*,,34,TI,I,FUENCARRAL-GTA.QUEVEDO,28,079,MADRID,A,Calle de Fuencarral N 147,20131008,20131001,,216.2865,14.92,6,93_309,,,6_N_523_____2_IT_1_6_3163_*__TI_I_34,,,,6_N_523___,6_N_523_____2_IT_1,6_3163,6_3163_*,6_3163_
1604,6,283730,126,126,2,1,2873,*,,11,TI,I,ALCALDE MARTIN ALZAGA-ALTEA,28,079,MADRID,A,Calle del Alcalde Martín de Alzaga N 27,19991221,19961019,,252.556,30,6,93_365,,,6__126_____2_IT_1_6_2873_*__TI_I_11,,,,6__126___,6__126_____2_IT_1,6_2873,6_2873_*,6_2873_
1605,6,283736,127,127,2,1,2873,*,,18,TI,I,ALCALDE MARTIN ALZAGA-ALTEA,28,079,MADRID,A,Calle del Alcalde Martín de Alzaga N 27,19991221,19961019,,252.556,30,6,93_365,,,6__127_____2_IT_1_6_2873_*__TI_I_18,,,,6__127___,6__127_____2_IT_1,6_2873,6_2873_*,6_2873_
1606,6,333607,132,132,2,1,2873,*,,22,TI,I,ALCALDE MARTIN ALZAGA-ALTEA,28,079,MADRID,A,Calle del Alcalde Martín de Alzaga N 27,20050331,20050414,,252.556,30,6,93_365,,,6__132_____2_IT_1_6_2873_*__TI_I_22,,,,6__132___,6__132_____2_IT_1,6_2873,6_2873_*,6_2873_
1607,6,340864,521,N21,2,1,2873,*,,13,TI,I,ALCALDE MARTIN ALZAGA-ALTEA,28,079,MADRID,A,Calle del Alcalde Martín de Alzaga N 27,20090714,20090518,,252.556,30,6,93_365,,,6_N_521_____2_IT_1_6_2873_*__TI_I_13,,,,6_N_521___,6_N_521_____2_IT_1,6_2873,6_2873_*,6_2873_
1608,6,337511,028,28,2,1,5471,*,,24,TI,I,O'DONNELL-ITURBE,28,079,MADRID,A,Calle de O'Donnell N 69,20080118,20070929,,423.3987,13.87,6,_,,,6__28_A____2_IT_1_6_5471_*__TI_I_24,,,,6__28_A__,6__28_A____2_IT_1,6_5471,6_5471_*,6_5471_
1609,6,332574,071,71,2,1,5471,*,,37,TI,I,O'DONNELL-ITURBE,28,079,MADRID,A,Calle de O'Donnell N 69,20040112,20040126,,423.3987,14.759,6,_,,,6__71_____2_IT_1_6_5471_*__TI_I_37,,,,6__71___,6__71_____2_IT_1,6_5471,6_5471_*,6_5471_
1610,6,283899,058,58,1,1,1806,*,,18,TI,I,REAL DE ARGANDA-SIERRA TORCAL,28,079,MADRID,A,Calle  Real de Arganda N 42,19991221,19861001,,370.0162,13.844,6,_,,,6__58_A____1_IT_1_6_1806_*__TI_I_18,,,,6__58_A__,6__58_A____1_IT_1,6_1806,6_1806_*,6_1806_
1611,6,340804,509,N9,2,1,1806,*,,18,TI,I,REAL DE ARGANDA-SIERRA TORCAL,28,079,MADRID,A,Calle  Real de Arganda N 42,20090706,20090518,,321.1919,19.526,6,_,,,6_N_509_____2_IT_1_6_1806_*__TI_I_18,,,,6_N_509___,6_N_509_____2_IT_1,6_1806,6_1806_*,6_1806_
1612,6,283899,058,58,1,1,1807,*,,19,TI,I,ENRIQUE Gª ALVAREZ-M.MONTJUICH,28,079,MADRID,A,Calle de Enrique García Álvarez N 2,19991221,19861001,,480.236,13.36,6,_,,,6__58_A____1_IT_1_6_1807_*__TI_I_19,,,,6__58_A__,6__58_A____1_IT_1,6_1807,6_1807_*,6_1807_
1613,6,340804,509,N9,2,1,1807,*,,19,TI,I,ENRIQUE Gª ALVAREZ-M.MONTJUICH,28,079,MADRID,A,Calle de Enrique García Álvarez N 2,20090706,20090518,,480.2359,13.36,6,_,,,6_N_509_____2_IT_1_6_1807_*__TI_I_19,,,,6_N_509___,6_N_509_____2_IT_1,6_1807,6_1807_*,6_1807_
1614,6,283899,058,58,1,1,1808,*,,20,TI,I,ENRIQUE Gª ALVAREZ-SIERRA GORDA,28,079,MADRID,A,Calle de Enrique García Álvarez N 12,19991221,19861001,,249.363,30,6,_,,,6__58_A____1_IT_1_6_1808_*__TI_I_20,,,,6__58_A__,6__58_A____1_IT_1,6_1808,6_1808_*,6_1808_
1615,6,283899,058,58,1,1,1809,*,,22,TI,I,AV.STA.EUGENIA Nº 29,28,079,MADRID,A,Avda de Santa Eugenia N 29,19991221,19861001,,322.2528,13.36,6,_,,,6__58_A____1_IT_1_6_1809_*__TI_I_22,,,,6__58_A__,6__58_A____1_IT_1,6_1809,6_1809_*,6_1809_
1616,6,283917,063,63,1,1,1809,*,,25,TI,I,AV.STA.EUGENIA Nº 29,28,079,MADRID,A,Avda de Santa Eugenia N 29,19991221,19950325,,391.115,30,6,_,,,6__63_____1_IT_1_6_1809_*__TI_I_25,,,,6__63___,6__63_____1_IT_1,6_1809,6_1809_*,6_1809_
1617,6,283899,058,58,1,1,1810,*,,23,TI,N,AV.STA.EUGENIA Nº 13,28,079,MADRID,A,Avda de Santa Eugenia N 15B,19991221,19861001,,184.369,30,6,_,,,6__58_A____1_IT_1_6_1810_*__TI_N_23,,,,6__58_A__,6__58_A____1_IT_1,6_1810,6_1810_*,6_1810_
1618,6,283917,063,63,1,1,1810,*,,26,TI,I,AV.STA.EUGENIA Nº 13,28,079,MADRID,A,Avda de Santa Eugenia N 15B,19991221,19950325,,184.369,30,6,_,,,6__63_____1_IT_1_6_1810_*__TI_I_26,,,,6__63___,6__63_____1_IT_1,6_1810,6_1810_*,6_1810_
1619,6,283899,058,58,1,1,1811,*,,26,TI,N,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,28,079,MADRID,A,Avda de Santa Eugenia SN SN,19991221,19861001,,308.907,13.36,6,_,,,6__58_A____1_IT_1_6_1811_*__TI_N_26,,,,6__58_A__,6__58_A____1_IT_1,6_1811,6_1811_*,6_1811_
1620,6,283917,063,63,1,1,1811,*,,19,TI,I,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,28,079,MADRID,A,Avda de Santa Eugenia SN SN,19991221,19950325,,2115.0365,17.45,6,_,,,6__63_____1_IT_1_6_1811_*__TI_I_19,,,,6__63___,6__63_____1_IT_1,6_1811,6_1811_*,6_1811_
1621,6,283899,058,58,1,1,1812,*,,29,TI,N,FUENTESPINA-AV.STA.EUGENIA,28,079,MADRID,A,Calle de Fuentespina N 16,19991221,19861001,,269.796,30,6,_,,,6__58_A____1_IT_1_6_1812_*__TI_N_29,,,,6__58_A__,6__58_A____1_IT_1,6_1812,6_1812_*,6_1812_
1622,6,283917,063,63,1,1,1812,*,,22,TI,I,FUENTESPINA-AV.STA.EUGENIA,28,079,MADRID,A,Calle de Fuentespina N 16,19991221,19950325,,269.795,30,6,_,,,6__63_____1_IT_1_6_1812_*__TI_I_22,,,,6__63___,6__63_____1_IT_1,6_1812,6_1812_*,6_1812_
1623,6,283899,058,58,1,1,1813,*,,30,TI,N,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,28,079,MADRID,A,Avda de Santa Eugenia SN SN,19991221,19861001,,266.237,30,6,_,,,6__58_A____1_IT_1_6_1813_*__TI_N_30,,,,6__58_A__,6__58_A____1_IT_1,6_1813,6_1813_*,6_1813_
1624,6,283917,063,63,1,1,1813,*,,23,TI,I,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,28,079,MADRID,A,Avda de Santa Eugenia SN SN,19991221,19950325,,266.236,30,6,_,,,6__63_____1_IT_1_6_1813_*__TI_I_23,,,,6__63___,6__63_____1_IT_1,6_1813,6_1813_*,6_1813_
1625,6,283899,058,58,1,1,1815,*,,32,TI,TN,AV.STA.EUGENIA Nº 35,28,079,MADRID,A,Avda de Santa Eugenia N 37,19991221,19861001,,253.069,30,6,_,,,6__58_A____1_IT_1_6_1815_*__TI_TN_32,,,,6__58_A__,6__58_A____1_IT_1,6_1815,6_1815_*,6_1815_
1626,6,283900,058,58,2,1,1815,*,,1,TI,TN,AV.STA.EUGENIA Nº 35,28,079,MADRID,A,Avda de Santa Eugenia N 37,19991221,19861001,,0,0,6,_,,,6__58_A____2_IT_1_6_1815_*__TI_TN_1,,,,6__58_A__,6__58_A____2_IT_1,6_1815,6_1815_*,6_1815_
1627,6,283900,058,58,2,1,1816,*,,3,TI,I,ENRIQUE Gª ALVAREZ-SIERRA GORDA,28,079,MADRID,A,Calle de Enrique García Álvarez N 1D,19991221,19861001,,193.961,30,6,_,,,6__58_A____2_IT_1_6_1816_*__TI_I_3,,,,6__58_A__,6__58_A____2_IT_1,6_1816,6_1816_*,6_1816_
1628,6,283900,058,58,2,1,1817,*,,4,TI,I,ENRIQUE Gª ALVAREZ-M.MONTJUICH,28,079,MADRID,A,Calle de Enrique García Álvarez N 1,19991221,19861001,,255.431,30,6,_,,,6__58_A____2_IT_1_6_1817_*__TI_I_4,,,,6__58_A__,6__58_A____2_IT_1,6_1817,6_1817_*,6_1817_
1629,6,283900,058,58,2,1,1818,*,,5,TI,I,REAL DE ARGANDA-SIERRA TORCAL,28,079,MADRID,A,Calle  Real de Arganda N 37,19991221,19861001,,381.3224,-1,6,_,,,6__58_A____2_IT_1_6_1818_*__TI_I_5,,,,6__58_A__,6__58_A____2_IT_1,6_1818,6_1818_*,6_1818_
1630,6,340803,509,N9,1,1,1818,*,,23,TI,I,REAL DE ARGANDA-SIERRA TORCAL,28,079,MADRID,A,Calle  Real de Arganda N 37,20090706,20090518,,290.3572,-1,6,_,,,6_N_509_____1_IT_1_6_1818_*__TI_I_23,,,,6_N_509___,6_N_509_____1_IT_1,6_1818,6_1818_*,6_1818_
1631,6,283899,058,58,1,1,1820,*,,17,TI,I,PZA.SIERRA DE GADOR,28,079,MADRID,A,Calle de Sierra Gador N 68,19991221,19861001,,239.1857,13.844,6,93_370,,,6__58_A____1_IT_1_6_1820_*__TI_I_17,,,,6__58_A__,6__58_A____1_IT_1,6_1820,6_1820_*,6_1820_
1632,6,336967,142,142,1,1,1820,*,,15,TI,I,PZA.SIERRA DE GADOR,28,079,MADRID,A,Calle de Sierra Gador N 68,20071016,20071016,,239.1857,14.864,6,93_370,,,6__142_____1_IT_1_6_1820_*__TI_I_15,,,,6__142___,6__142_____1_IT_1,6_1820,6_1820_*,6_1820_
1633,6,352429,054,54,1,1,1820,*,,32,TI,I,PZA.SIERRA DE GADOR,28,079,MADRID,A,Calle de Sierra Gador N 68,19991221,20140526,,239.1857,12.611,6,93_370,,,6__54_____1_IT_1_6_1820_*__TI_I_32,,,,6__54___,6__54_____1_IT_1,6_1820,6_1820_*,6_1820_
1634,6,351606,103,103,1,1,1820,*,,28,TI,I,PZA.SIERRA DE GADOR,28,079,MADRID,A,Calle de Sierra Gador N 68,20140204,20140113,,239.1857,12.361,6,93_370,,,6__103_____1_IT_1_6_1820_*__TI_I_28,,,,6__103___,6__103_____1_IT_1,6_1820,6_1820_*,6_1820_
1635,6,336967,142,142,1,1,1821,*,,16,TI,I,MONTES DE BARBANZA-SIERRA DEL EJE,28,079,MADRID,A,Calle de los Montes de Barbanza N 12,20071016,20071016,,408.4755,14.864,6,_,,,6__142_____1_IT_1_6_1821_*__TI_I_16,,,,6__142___,6__142_____1_IT_1,6_1821,6_1821_*,6_1821_
